388,やはり棚はもっと（　　　　　　）ところに置かないと安定しなくて危ないよ。,,,,
,1)まんまるい,2)ひさしい,3)しかくい,4)たいらな,4
,,,,,
389,（　　　　　　）ことはあなたに本当にこの仕事をやる気があるかどうかです。,,,,
,1)正当な,2)簡潔な,3)肝心な,4)勝手な,3
,,,,,
390,真面目で（　　　　　　）方なので結婚しようと決めました。,,,,
,1)滑けいな,2)忠実な,3)誠実な,4)正常な,3
,,,,,
391,（　　　　　）この世の中は住みにくいと言うが、結構、楽しいこともある。,,,,
,1)ことに,2)とりわけ,3)とかく,4)まして,3
,,,,,
392,最近の子供は両親や祖父母に（　　　　　）されて育つので自己中心的になりがちです。,,,,
,1)ちやほや,2)あやふや,3)あべこべ,4)めちゃくちゃ,1
,,,,,
393,この服は（　　　　　　）も色も素敵だなと思うと、高くて手が出ないことが多い。,,,,
,1)デザート,2)デザイン,3)レッスン,4)デッサン,2
,,,,,
394,次から次に子供に教育費がかかって、全く（　　　　　）が痛いよ。,,,,
,1)頭,2)耳,3)胸,4)腹,1
,,,,,
395,帰宅したら自分の部屋に（　　　　　）、テレビｹﾞｰﾑに熱中している。,,,,
,1)こりて,2)こって,3)こもって,4)うまって,3
,,,,,
396,目を（　　　　　）と、幼い日に遊んだふるさとの情景が目に浮ぶ。,,,,
,1)つぶる,2)にぶる,3)ねだる,4)たどる,1
,,,,,
397,道がカーブしている上に強い雨のせいで（　　　　　　）が悪く、運転は危険な状況だった。,,,,
,1)見積もり,2)見通し,3)見込み,4)見晴らし,2
,,,,,
398,この会社では毎年1月1日は全員出社して、新年の挨拶をするのが（　　　　　）になっている。,,,,
,1)習慣,2)定例,3)慣例,4)家風,3
,,,,,
399,裏面に（　　　　　）されている注意事項をよく読んでおいてください。,,,,
,1)記載,2)掲載,3)記述,4)記録,1
,,,,,
400,デパートやスーパーにはいくつもの防犯カメラが（　　　　　　）してあります。,,,,
,1)処置,2)措置,3)設置,4)装置,3
,,,,,
401,彼は不正を暴露され（　　　　　　）してしまった。,,,,
,1)失格,2)失脚,3)失調,4)失望,2
,,,,,
402,地域住民の（　　　　　　）により高速道路の騒音防止対策委員会が発足した。,,,,
,1)祈願,2)要望,3)用命,4)救済,2
,,,,,
403,成田空港に着いたとき、友人が迎えにきてくれたので本当に（　　　　　）助かった。,,,,
,1)このましくて,2)こころづよくて,3)こころよくて,4)こころぼそくて,2
,,,,,
404,山奥の温泉宿は静かで、土地の人達は（　　　　　）で都会か来た客に優しかった。,,,,
,1)素朴,2)単調,3)無難,4)簡素,1
,,,,,
405,判断の基準が違う外国との交渉に臨むときには、特に（　　　　　　）姿勢が必要とされる。,,,,
,1)健全な,2)自在な,3)柔軟な,4)円満な,3
,,,,,
406,あのお宅は、（　　　　　）話し声がすることもありますが、普通は留守がちですよ。,,,,
,1)しょっちゅう,2)時折,3)頻繁に,4)たいがい,2
,,,,,
407,（　　　　　　）お約束した件について、もう一度ご相談したいと思います。,,,,
,1)せんだって,2)さきに,3)かつて,4)まえもって,1
,,,,,
408,部屋の鍵はホテルの（　　　　　）で受け取ってください。,,,,
,1)スペース,2)コーナー,3)ケース,4)フロント,4
,,,,,
409,ここはひとつ私の（　　　　　）を立てて許してやってください。,,,,
,1)顔,2)腹,3)腕,4)気,1
,,,,,
410,１度や２度（　　　　　）からといって、あきらめるのはまだ早いよ。,,,,
,1)いじった,2)さとった,3)しくじった,4)ののしった,3
,,,,,
411,古いアルバムを（　　　　　）と、写真の１枚１枚に思い出がつまっていて懐かしい。,,,,
,1)しみる,2)むしる,3)とじる,4)めくる,4
,,,,,
412,もう子供ではありませんから私の保護者のように（　　　　　）のはやめてください。,,,,
,1)振る舞う,2)振り向く,3)振り出す,4)振り返る,1
,,,,,
413,あの女優は（　　　　　）があるから、今度の映画作品の主人公に選ばれた。,,,,
,1)気立て,2)気風,3)気質,4)気品,4
,,,,,
414,（　　　　　）ある生活をするようにl心掛けて暮しています。,,,,
,1)規則,2)規律,3)規約,4)規範,2
,,,,,
415,各国間の意見の（　　　　　）に時間がかかって、なかなか声明が発表できない。,,,,
,1)調印,2)調停,3)調和,4)調整,4
,,,,,
416,会社の（　　　　　）の一部で車椅子を購入し、障害者の施設に寄付した。,,,,
,1)収益,2)収穫,3)収集,4)収支,1
,,,,,
417,彼は会社に忠実でまじめな（　　　　　）的社員だったのに、すっかり変わってしまった。,,,,
,1)模範,2)規模,3)模倣,4)模様,1
,,,,,
418,近年、東南アジアの経済の発展は（　　　　　）、日本の企業もたくさん進出している。　,,,,
,1)ややこしく,2)おびただしく,3)はなばなしく,4)いちじるしく,4
,,,,,
419,毎日の基本練習を（　　　　　）すると、決してプロとして良い成績を残すことはできない。,,,,
,1)ばかばかしく,2)うつろに,3)おろかに,4)おろそかに,4
,,,,,
420,社員研修の（　　　　　）日程が決まりましたので発表します。,,,,
,1)おおはばな,2)こまやかな,3)おおまかな,4)おおがらな,3
,,,,,
421,別れてしまった人に、（　　　　　　）愛していますとは言いにくい。,,,,
,1)もはや,2)いまだ,3)いまさら,4)なおさら,3
,,,,,
422,お忙しいとおもいますが、当日はご参加くださいますように（　　　　　）よろしくお願い致します。,,,,
,1)なるたけ,2)なにとぞ,3)ひいては,4)ひたすら,2
,,,,,
423,私なんて会社という大きな（　　　　　）の歯車の一つでしかない。,,,,
,1)ポイント,2)システム,3)ポジション,4)セクション,2
,,,,,
424,いまどき、（　　　　　　）でひとを使ったりしては、若い者はやめてしまいますよ。,,,,
,1)足,2)目,3)顔,4)おご,4
,,,,,
425,３日前に海で遭難した人を乗せた救命ボートが（　　　　　　）いるのが見つかった。,,,,
,1)さぼって,2)うかって,3)とろけて,4)ただよって,4
,,,,,
426,今、外国企業との技術提携の準備に（　　　　　）いるので、とてもほかまで手が回らない。,,,,
,1)たずさわって,2)たてまつって,3)つかさどって,4)たまわって,1
,,,,,
427,大学受験２か月前ともなると勉強も（　　　　　）に入ります。,,,,
,1)追い込み,2)追い出し,3)追いつき,4)追い越し,1
,,,,,
428,オリンピックのために（　　　　　）規模の競技場が建設されました。,,,,
,1)壮大な,2)膨大な,3)拡大な,4)盛大な,1
,,,,,
429,新しい会社を設立する（　　　　　）を練っているところです。,,,,
,1)構想,2)機構,3)構造,4)構成,1
,,,,,
430,東京の中心部では住民の減少により、小学校の（　　　　　）が相次いでいる。,,,,
,1)統合,2)統治,3)統制,4)統率,1
,,,,,
431,（　　　　　　）でものを判断すると大変な間違いを犯す。,,,,
,1)推定,2)推理,3)推測,4)推進,3
,,,,,
432,最近は化学肥料を使わない（　　　　　）農業というものが見直されている。,,,,
,1)有益,2)有機,3)有望,4)有能,2
,,,,,
433,台風のせいで（　　　　　）量の土や砂が上流から流れてきた。,,,,
,1)いちじるしい,2)ばかばかしい,3)おびただしい,4)まぎらわしい,3
,,,,,
434,（　　　　　）飛び出してきた子供を危うく車ではねるところだった。,,,,
,1)身近に,2)不意に,3)無邪気に,4)早急に,2
,,,,,
435,親にうそをつくような子供は（　　　　　）人間になれないと父に厳しく叱られた。,,,,
,1)ろくな,2)おろかな,3)寛容な,4)好評な,1
,,,,,
436,（　　　　　）きょうはひどく機嫌がいいですね、何か良いことがあったんですか。,,,,
,1)どうにか,2)どうやら,3)なんだか,4)なんなり,3
,,,,,
437,きょうは風雨が強くなるそうだ。（　　　　　）野球の試合は中止になるかも知れないね。,,,,
,1)にもかかわらず,2)しかしながら,3)案の定,4)ことによると,4
,,,,,
438,外国人のスピーチ（　　　　　）があるので一生懸命暗記しています。,,,,
,1)コンタクト,2)コントラスト,3)コンテスト,4)コントロール,3
,,,,,
439,政治運動に（　　　　　）を突っ込みすぎて、家庭が崩壊してしまった・,,,,
,1)足,2)顔,3)首,4)頭,3
,,,,,
440,体の調子が良いと、どんどん仕事が（　　　　　）。,,,,
,1)たばねる,2)はかどる,3)またがる,4)ゆさぶる,2
,,,,,
441,肉体的、精神的に余裕がないと他人を（　　　　　）やさしさを失いがちである。,,,,
,1)あやつる,2)あやまる,3)いたわる,4)おしむ,3
,,,,,
442,長い間住み慣れた土地には（　　　　　）が残る。,,,,
,1)未知,2)未定,3)未練,4)未熟,3
,,,,,
443,その喫茶店を探すときは何か（　　　　　）となるような建物がありますか。,,,,
,1)目安,2)目印,3)目途,4)目付き,2
,,,,,
444,東京都はゴミの（　　　　　）収集を徹底するために透明ゴミ袋をくばった。,,,,
,1)個別,2)分別,3)区別,4)差別,2
,,,,,
445,会議の前に（　　　　　）した資料に目を通しておいてください。,,,,
,1)配達,2)配分,3)配布,4)配列,3
,,,,,
446,（　　　　　　）の用紙に必要事項を書いて３番の窓口に提出してください。,,,,
,1)所在,2)所属,3)所定,4)所持,3
,,,,,
447,行政が福祉施設に補助金を出すことは消費者に税金を（　　　　　）することと言える。,,,,
,1)返還,2)返済,3)弁償,4)還元,4
,,,,,
448,目的もなく、ただ時間に追われて仕事をする忙しい生活を（　　　　　）感じる。,,,,
,1)みぐるしく,2)むなしく,3)はかなく,4)たやすく,2
,,,,,
449,こんな（　　　　　）な内容のレポートでは合格はおぼつかない。,,,,
,1)小柄,2)不吉,3)貧弱,4)簡易,3
,,,,,
450,崩壊したビルの現場から(　　　　　)助けを呼ぶ声が聞こえて､救助作業が再開された｡,,,,
,1)はるかな,2)かすかな,3)ひそかな,4)しとやかな,2
,,,,,
451,（　　　　　）ハイキングに出かけようというときに雨がぽつぽつ降り出してしまった。,,,,
,1)さぞ,2)さも,3)いざ,4)なんか,3
,,,,,
452,水曜日（　　　　　　）金曜日のどちらかの午前中にお越しください。,,,,
,1)ならびに,2)もしくは,3)およびに,4)かつ,2
,,,,,
453,コンサートが素晴らしかったので（　　　　　）を求める拍手が鳴り止まなかった。,,,,
,1)アンケート,2)アンコール,3)アルコール,4)アプローチ,2
,,,,,
454,組合運動をやり過ぎて、とうとう会社を（　　　　　）になってしまった。,,,,
,1)顔,2)気,3)首,4)手足,3
,,,,,
455,自動販売機の普及により、女性社員が休憩時間のお茶を配る習慣が（　　　　　）つつある。,,,,
,1)ほろび,2)ほころび,3)ほどこし,4)すたれ,4
,,,,,
456,目の見えない人を目的地まで安全に（　　　　　）犬のことを盲導犬という。,,,,
,1)ひきいる,2)ひきずる,3)うながす,4)みちびく,4
,,,,,
457,あと一歩というところで優勝を逃してしまい（　　　　　）でなりません。,,,,
,1)無念,2)無闇,3)無能,4)無口,1
,,,,,
458,最後まで（　　　　　）を張り通してしまうと、気まずい関係になるよ。,,,,
,1)意地,2)熱意,3)意志,4)決意,1
,,,,,
459,会社に貢献した（　　　　　）が認められて管理職に昇進した。,,,,
,1)効能,2)業績,3)名誉,4)能率,2
,,,,,
460,子供を相手に（　　　　　）でけんかをするなんて頭がおかしいんじゃないですか。,,,,
,1)本質,2)本能,3)本気,4)本音,3
,,,,,
461,街頭デモを（　　　　　）しようとする警官が参加者を数人逮捕したらしい。,,,,
,1)停止,2)阻止,3)中止,4)禁止,2
,,,,,
462,円滑な人間関係を保ちたいという考えが（　　　　　）にあるから、贈り物をするのだろう。,,,,
,1)根気,2)根本,3)根底,4)根拠,3
